Ref,Val,Package,PosX,PosY,Rot,Side
"SW1","RotaryEncoder_Switch","ROT_Alps_EC11E-Switch",428.700000,-38.100000,90.000000,top
"SW2","RotaryEncoder_Switch","ROT_Alps_EC11E-Switch",466.700000,-38.100000,90.000000,top
